time_seconds,wind_mps
20120,17.457
20122,17.612
20124,17.778
20126,17.955
20128,18.14
20130,18.333
20132,18.533
20134,18.737
20136,18.944
20138,19.154
20140,19.364
20142,19.572
20144,19.778
20146,19.979
20148,20.0
20150,20.0
20152,20.0
20154,20.0
20156,20.0
20158,20.0
20160,20.0
20162,20.0
20164,20.0
20166,20.0
20168,20.0
20170,20.0
20172,20.0
20174,20.0
20176,20.0
20178,20.0
20180,20.0
20182,20.0
20184,20.0
20186,20.0
20188,20.0
20190,20.0
20192,20.0
20194,20.0
20196,20.0
20198,20.0
20200,20.0
20202,20.0
20204,20.0
20206,20.0
20208,19.847
20210,19.674
20212,19.502
20214,19.334
20216,19.17
20218,19.011
20220,18.86
20222,18.718
20224,18.586
20226,18.464
20228,18.355
20230,18.259
20232,18.177
20234,18.109
20236,18.057
20238,18.021
20240,18.0
20242,17.996
20244,18.008
20246,18.037
20248,18.081
20250,18.141
20252,18.217
20254,18.306
20256,18.41
20258,18.526
20260,18.655
20262,18.794
20264,18.942
20266,19.099
20268,19.263
20270,19.432
20272,19.606
20274,19.782
20276,19.959
20278,20.0
20280,20.0
20282,20.0
20284,20.0
20286,20.0
20288,20.0
20290,20.0
20292,20.0
20294,20.0
20296,20.0
20298,20.0
20300,20.0
20302,20.0
20304,20.0
20306,20.0
20308,20.0
20310,20.0
20312,20.0
20314,20.0
20316,20.0
20318,20.0
20320,20.0
20322,20.0
20324,20.0
20326,20.0
20328,20.0
20330,20.0
20332,20.0
20334,20.0
20336,20.0
20338,20.0
20340,19.92
20342,19.718
20344,19.512
20346,19.306
20348,19.101
20350,18.898
20352,18.698
20354,18.504
20356,18.317
20358,18.137
20360,17.967
20362,17.807
20364,17.659
20366,17.524
20368,17.402
20370,17.294
20372,17.202
20374,17.125
20376,17.064
20378,17.02
20380,16.991
20382,16.979
20384,16.984
20386,17.004
20388,17.039
20390,17.09
20392,17.155
20394,17.233
20396,17.323
20398,17.425
20400,17.537
20402,17.658
20404,17.787
20406,17.923
20408,18.063
20410,18.206
20412,18.352
20414,18.497
20416,18.642
20418,18.784
20420,18.921
20422,19.053
20424,19.178
20426,19.294
20428,19.401
20430,19.496
20432,19.579
20434,19.649
20436,19.705
20438,19.746
20440,19.771
20442,19.779
20444,19.771
20446,19.746
20448,19.704
20450,19.645
20452,19.568
20454,19.475
20456,19.365
20458,19.24
20460,19.099
20462,18.944
20464,18.776
20466,18.595
20468,18.402
20470,18.2
20472,17.989
20474,17.77
20476,17.545
20478,17.316
20480,17.084
20482,16.85
20484,16.617
20486,16.385
20488,16.156
20490,15.931
20492,15.713
20494,15.502
20496,15.3
20498,15.108
20500,14.927
20502,14.759
20504,14.604
20506,14.463
20508,14.336
20510,14.226
20512,14.131
20514,14.052
20516,13.99
20518,13.945
20520,13.916
20522,13.903
20524,13.906
20526,13.924
20528,13.957
20530,14.004
20532,14.064
20534,14.136
20536,14.219
20538,14.312
20540,14.414
20542,14.522
20544,14.637
20546,14.756
20548,14.877
20550,15.0
20552,15.123
20554,15.243
20556,15.361
20558,15.474
20560,15.58
20562,15.679
20564,15.769
20566,15.848
20568,15.916
20570,15.972
20572,16.013
20574,16.041
20576,16.053
20578,16.049
20580,16.029
20582,15.993
20584,15.939
20586,15.869
20588,15.781
20590,15.677
20592,15.556
20594,15.42
20596,15.268
20598,15.101
20600,14.921
20602,14.728
20604,14.523
20606,14.307
20608,14.083
20610,13.85
20612,13.611
20614,13.367
20616,13.119
20618,12.869
20620,12.619
20622,12.37
20624,12.123
20626,11.88
20628,11.643
20630,11.413
20632,11.191
20634,10.979
20636,10.777
20638,10.588
20640,10.411
20642,10.249
20644,10.101
20646,9.969
20648,9.852
20650,9.752
20652,9.669
20654,9.602
20656,9.552
20658,9.519
20660,9.501
20662,9.5
20664,9.514
20666,9.542
20668,9.584
20670,9.639
20672,9.706
20674,9.783
20676,9.87
20678,9.965
20680,10.066
20682,10.173
20684,10.284
20686,10.397
20688,10.51
20690,10.623
20692,10.734
20694,10.841
20696,10.942
20698,11.037
20700,11.123
20702,11.2
20704,11.266
20706,11.321
20708,11.363
20710,11.391
20712,11.404
20714,11.402
20716,11.384
20718,11.35
20720,11.299
20722,11.232
20724,11.147
20726,11.046
20728,10.929
20730,10.796
20732,10.647
20734,10.484
20736,10.306
20738,10.116
20740,9.913
20742,9.7
20744,9.477
20746,9.245
20748,9.007
20750,8.763
20752,8.514
20754,8.264
20756,8.012
20758,7.76
20760,7.511
20762,7.265
20764,7.024
20766,6.79
20768,6.564
20770,6.347
20772,6.14
20774,5.945
20776,5.763
20778,5.594
20780,5.44
20782,5.302
20784,5.179
20786,5.072
20788,4.983
20790,4.91
20792,4.854
20794,4.815
20796,4.793
20798,4.787
20800,4.797
20802,4.822
20804,4.861
20806,4.914
20808,4.979
20810,5.056
20812,5.143
20814,5.239
20816,5.343
20818,5.453
20820,5.568
20822,5.686
20824,5.805
20826,5.925
20828,6.044
20830,6.16
20832,6.271
20834,6.377
20836,6.475
20838,6.565
20840,6.645
20842,6.714
20844,6.77
20846,6.814
20848,6.844
20850,6.859
20852,6.858
20854,6.842
20856,6.809
20858,6.76
20860,6.694
20862,6.612
20864,6.514
20866,6.399
20868,6.269
20870,6.125
20872,5.966
20874,5.793
20876,5.609
20878,5.413
20880,5.207
20882,4.992
20884,4.77
20886,4.541
20888,4.308
20890,4.072
20892,3.834
20894,3.596
20896,3.36
20898,3.127
20900,2.898
20902,2.675
20904,2.459
20906,2.252
20908,2.056
20910,1.87
20912,1.697
20914,1.538
20916,1.393
20918,1.263
20920,1.148
20922,1.051
20924,0.97
20926,0.905
20928,0.859
20930,0.829
20932,0.816
20934,0.82
20936,0.84
20938,0.876
20940,0.927
20942,0.992
20944,1.07
20946,1.16
20948,1.262
20950,1.373
20952,1.493
20954,1.619
20956,1.752
20958,1.889
20960,2.028
20962,2.169
20964,2.309
20966,2.447
20968,2.582
20970,2.712
20972,2.836
20974,2.952
20976,3.058
20978,3.155
20980,3.24
20982,3.313
20984,3.372
20986,3.417
20988,3.447
20990,3.462
20992,3.461
20994,3.443
20996,3.409
20998,3.359
21000,3.292
21002,3.21
21004,3.112
21006,2.999
21008,2.871
21010,2.73
21012,2.576
21014,2.411
21016,2.235
21018,2.049
21020,1.856
21022,1.656
21024,1.451
21026,1.242
21028,1.031
21030,0.819
21032,0.608
21034,0.399
21036,0.194
21038,0.0
21040,0.0
21042,0.0
21044,0.0
21046,0.0
21048,0.0
21050,0.0
21052,0.0
21054,0.0
21056,0.0
21058,0.0
21060,0.0
21062,0.0
21064,0.0
21066,0.0
21068,0.0
21070,0.0
21072,0.0
21074,0.0
21076,0.0
21078,0.0
21080,0.0
21082,0.0
21084,0.0
21086,0.0
21088,0.0
21090,0.0
21092,0.0
21094,0.0
21096,0.0
21098,0.164
21100,0.335
21102,0.505
21104,0.672
21106,0.835
21108,0.993
21110,1.143
21112,1.286
21114,1.418
21116,1.54
21118,1.65
21120,1.747
21122,1.831
21124,1.9
21126,1.953
21128,1.992
21130,2.014
21132,2.02
21134,2.009
21136,1.982
21138,1.94
21140,1.881
21142,1.807
21144,1.719
21146,1.616
21148,1.501
21150,1.373
21152,1.234
21154,1.086
21156,0.929
21158,0.764
21160,0.594
21162,0.419
21164,0.241
21166,0.061
21168,0.0
21170,0.0
21172,0.0
21174,0.0
21176,0.0
21178,0.0
21180,0.0
21182,0.0
21184,0.0
21186,0.0
21188,0.0
21190,0.0
21192,0.0
21194,0.0
21196,0.0
21198,0.0
21200,0.0
21202,0.0
21204,0.0
21206,0.0
21208,0.0
21210,0.0
21212,0.0
21214,0.0
21216,0.0
21218,0.0
21220,0.0
21222,0.0
21224,0.0
21226,0.0
21228,0.0
21230,0.0
21232,0.133
21234,0.335
21236,0.539
21238,0.742
21240,0.944
21242,1.142
21244,1.336
21246,1.523
21248,1.702
21250,1.873
21252,2.033
21254,2.182
21256,2.319
21258,2.442
21260,2.551
21262,2.645
21264,2.724
21266,2.786
21268,2.833
21270,2.863
21272,2.877
21274,2.875
21276,2.857
21278,2.823
21280,2.774
21282,2.711
21284,2.634
21286,2.544
21288,2.443
21290,2.331
21292,2.21
21294,2.081
21296,1.945
21298,1.804
21300,1.659
21302,1.512
21304,1.365
21306,1.218
21308,1.073
21310,0.932
21312,0.797
21314,0.668
21316,0.548
21318,0.437
21320,0.337
21322,0.248
21324,0.173
21326,0.112
21328,0.066
21330,0.035
21332,0.02
21334,0.022
21336,0.041
21338,0.077
21340,0.131
21342,0.201
21344,0.288
21346,0.392
21348,0.512
21350,0.647
21352,0.797
21354,0.96
21356,1.136
21358,1.324
21360,1.523
21362,1.73
21364,1.945
21366,2.167
21368,2.393
21370,2.623
21372,2.855
21374,3.087
21376,3.319
21378,3.547
21380,3.771
21382,3.989
21384,4.201
21386,4.403
21388,4.596
21390,4.779
21392,4.949
21394,5.106
21396,5.249
21398,5.377
21400,5.491
21402,5.588
21404,5.669
21406,5.734
21408,5.782
21410,5.814
21412,5.829
21414,5.829
21416,5.813
21418,5.782
21420,5.737
21422,5.679
21424,5.609
21426,5.527
21428,5.435
21430,5.334
21432,5.226
21434,5.112
21436,4.993
21438,4.871
21440,4.747
21442,4.623
21444,4.5
21446,4.38
21448,4.265
21450,4.156
21452,4.054
21454,3.961
21456,3.877
21458,3.805
21460,3.746
21462,3.699
21464,3.667
21466,3.65
21468,3.649
21470,3.664
21472,3.695
21474,3.743
21476,3.809
21478,3.891
21480,3.99
21482,4.106
21484,4.238
21486,4.385
21488,4.547
21490,4.723
21492,4.913
21494,5.114
21496,5.326
21498,5.548
21500,5.778
21502,6.014
21504,6.257
21506,6.503
21508,6.752
21510,7.002
21512,7.251
21514,7.498
21516,7.741
21518,7.979
21520,8.21
21522,8.434
21524,8.648
21526,8.852
21528,9.044
21530,9.223
21532,9.388
21534,9.539
21536,9.675
21538,9.795
21540,9.899
21542,9.986
21544,10.056
21546,10.11
21548,10.148
21550,10.168
21552,10.173
21554,10.163
21556,10.138
21558,10.099
21560,10.047
21562,9.982
21564,9.907
21566,9.823
21568,9.729
21570,9.629
21572,9.523
21574,9.413
21576,9.301
21578,9.187
21580,9.074
21582,8.962
21584,8.854
21586,8.751
21588,8.655
21590,8.566
21592,8.487
21594,8.417
21596,8.36
21598,8.315
21600,8.283
